epoch,active,idle,pending,max
1784922311,20.0,0.0,30.0,20.0
1784922312,20.0,0.0,30.0,20.0
1784922313,17.0,3.0,27.0,20.0
1784922314,20.0,0.0,30.0,20.0
1784922315,20.0,0.0,30.0,20.0
1784922316,20.0,0.0,30.0,20.0
1784922317,20.0,0.0,30.0,20.0
1784922318,20.0,0.0,30.0,20.0
1784922319,20.0,0.0,30.0,20.0
1784922320,20.0,0.0,30.0,20.0
1784922321,20.0,0.0,26.0,20.0
1784922322,20.0,0.0,30.0,20.0
1784922323,20.0,0.0,30.0,20.0
1784922324,20.0,0.0,30.0,20.0
1784922325,20.0,0.0,31.0,20.0
1784922326,19.0,1.0,26.0,20.0
1784922327,20.0,0.0,30.0,20.0
1784922328,20.0,0.0,30.0,20.0
1784922329,20.0,0.0,30.0,20.0
1784922330,20.0,0.0,30.0,20.0
1784922331,20.0,0.0,30.0,20.0
1784922332,20.0,0.0,30.0,20.0
1784922333,20.0,0.0,30.0,20.0
1784922334,20.0,0.0,30.0,20.0
1784922335,20.0,0.0,30.0,20.0
1784922336,20.0,0.0,30.0,20.0
1784922337,20.0,0.0,12.0,20.0
1784922338,20.0,0.0,30.0,20.0
1784922339,20.0,0.0,29.0,20.0
1784922340,20.0,0.0,29.0,20.0
1784922341,20.0,0.0,14.0,20.0
1784922342,19.0,1.0,29.0,20.0
1784922343,20.0,0.0,30.0,20.0
1784922345,20.0,0.0,19.0,20.0
1784922346,20.0,0.0,30.0,20.0
1784922347,20.0,0.0,30.0,20.0
1784922348,17.0,3.0,23.0,20.0
1784922349,20.0,0.0,23.0,20.0
1784922350,20.0,0.0,30.0,20.0
1784922351,20.0,0.0,30.0,20.0
1784922352,20.0,0.0,28.0,20.0
1784922353,20.0,0.0,23.0,20.0
1784922354,20.0,0.0,18.0,20.0
1784922355,20.0,0.0,12.0,20.0
1784922356,20.0,0.0,7.0,20.0
1784922357,20.0,0.0,2.0,20.0
1784922358,17.0,3.0,0.0,20.0
1784922359,12.0,8.0,0.0,20.0
1784922360,1.0,19.0,0.0,20.0
1784922361,1.0,19.0,0.0,20.0
1784922362,20.0,0.0,0.0,20.0
1784922363,20.0,0.0,0.0,20.0
1784922364,20.0,0.0,0.0,20.0
1784922365,3.0,17.0,0.0,20.0
1784922366,19.0,1.0,0.0,20.0
1784922367,20.0,0.0,0.0,20.0
1784922368,14.0,6.0,0.0,20.0
1784922369,20.0,0.0,0.0,20.0
1784922370,20.0,0.0,0.0,20.0
1784922371,20.0,0.0,0.0,20.0
1784922372,20.0,0.0,0.0,20.0
1784922373,19.0,1.0,0.0,20.0
1784922374,20.0,0.0,0.0,20.0
1784922375,20.0,0.0,0.0,20.0
1784922376,20.0,0.0,0.0,20.0
1784922377,20.0,0.0,0.0,20.0
1784922378,5.0,15.0,0.0,20.0
1784922379,20.0,0.0,0.0,20.0
1784922381,20.0,0.0,0.0,20.0
1784922382,14.0,6.0,0.0,20.0
1784922383,17.0,3.0,0.0,20.0
1784922384,20.0,0.0,0.0,20.0
1784922385,19.0,1.0,0.0,20.0
1784922386,20.0,0.0,0.0,20.0
1784922387,19.0,1.0,0.0,20.0
1784922388,20.0,0.0,0.0,20.0
1784922389,20.0,0.0,0.0,20.0
1784922390,20.0,0.0,0.0,20.0
1784922391,18.0,2.0,0.0,20.0
1784922392,20.0,0.0,2.0,20.0
1784922393,20.0,0.0,21.0,20.0
1784922394,20.0,0.0,39.0,20.0
1784922395,20.0,0.0,58.0,20.0
1784922396,20.0,0.0,77.0,20.0
1784922397,20.0,0.0,95.0,20.0
1784922398,20.0,0.0,114.0,20.0
1784922399,20.0,0.0,131.0,20.0
1784922400,20.0,0.0,149.0,20.0
1784922401,20.0,0.0,167.0,20.0
1784922402,20.0,0.0,180.0,20.0
1784922403,20.0,0.0,180.0,20.0
1784922404,20.0,0.0,180.0,20.0
1784922405,20.0,0.0,180.0,20.0
1784922406,20.0,0.0,180.0,20.0
1784922407,20.0,0.0,180.0,20.0
1784922408,20.0,0.0,180.0,20.0
1784922409,20.0,0.0,180.0,20.0
1784922410,20.0,0.0,180.0,20.0
1784922411,20.0,0.0,180.0,20.0
1784922412,20.0,0.0,180.0,20.0
1784922413,20.0,0.0,180.0,20.0
1784922414,20.0,0.0,180.0,20.0
1784922416,20.0,0.0,180.0,20.0
1784922417,20.0,0.0,180.0,20.0
1784922418,20.0,0.0,180.0,20.0
1784922419,17.0,3.0,174.0,20.0
1784922420,20.0,0.0,180.0,20.0
1784922421,20.0,0.0,180.0,20.0
1784922422,20.0,0.0,180.0,20.0
1784922423,20.0,0.0,180.0,20.0
1784922424,20.0,0.0,180.0,20.0
1784922425,20.0,0.0,180.0,20.0
1784922426,20.0,0.0,180.0,20.0
1784922427,20.0,0.0,180.0,20.0
1784922428,20.0,0.0,180.0,20.0
1784922429,20.0,0.0,180.0,20.0
1784922430,20.0,0.0,180.0,20.0
1784922431,20.0,0.0,179.0,20.0
1784922432,20.0,0.0,177.0,20.0
1784922433,20.0,0.0,160.0,20.0
1784922434,20.0,0.0,141.0,20.0
1784922435,20.0,0.0,121.0,20.0
1784922436,20.0,0.0,102.0,20.0
1784922437,20.0,0.0,83.0,20.0
1784922438,20.0,0.0,64.0,20.0
1784922439,20.0,0.0,46.0,20.0
1784922440,20.0,0.0,12.0,20.0
1784922441,20.0,0.0,8.0,20.0
1784922442,19.0,1.0,0.0,20.0
1784922443,10.0,10.0,0.0,20.0
1784922444,20.0,0.0,0.0,20.0
1784922445,20.0,0.0,0.0,20.0
1784922446,20.0,0.0,0.0,20.0
1784922447,20.0,0.0,0.0,20.0
1784922448,20.0,0.0,0.0,20.0
1784922449,20.0,0.0,0.0,20.0
1784922450,15.0,5.0,0.0,20.0
1784922452,12.0,8.0,0.0,20.0
1784922453,1.0,19.0,0.0,20.0
1784922454,18.0,2.0,0.0,20.0
1784922455,20.0,0.0,0.0,20.0
1784922456,20.0,0.0,0.0,20.0
1784922457,20.0,0.0,0.0,20.0
1784922458,20.0,0.0,0.0,20.0
1784922459,20.0,0.0,0.0,20.0
1784922460,5.0,15.0,0.0,20.0
1784922461,20.0,0.0,0.0,20.0
1784922462,20.0,0.0,0.0,20.0
1784922463,20.0,0.0,0.0,20.0
1784922464,20.0,0.0,0.0,20.0
1784922465,20.0,0.0,0.0,20.0
1784922466,20.0,0.0,0.0,20.0
1784922467,20.0,0.0,0.0,20.0
1784922468,20.0,0.0,0.0,20.0
1784922469,20.0,0.0,0.0,20.0
1784922470,20.0,0.0,0.0,20.0
1784922471,2.0,18.0,0.0,20.0
1784922472,20.0,0.0,0.0,20.0
1784922473,20.0,0.0,0.0,20.0
1784922474,3.0,17.0,0.0,20.0
1784922475,20.0,0.0,0.0,20.0
1784922476,20.0,0.0,0.0,20.0
1784922477,20.0,0.0,0.0,20.0
1784922478,20.0,0.0,0.0,20.0
1784922479,20.0,0.0,0.0,20.0
1784922480,20.0,0.0,0.0,20.0
1784922481,20.0,0.0,0.0,20.0
1784922482,20.0,0.0,0.0,20.0
1784922483,20.0,0.0,0.0,20.0
1784922484,20.0,0.0,0.0,20.0
1784922485,13.0,7.0,0.0,20.0
1784922486,13.0,7.0,0.0,20.0
1784922488,20.0,0.0,0.0,20.0
1784922489,20.0,0.0,0.0,20.0
1784922490,20.0,0.0,0.0,20.0
1784922491,20.0,0.0,0.0,20.0
1784922492,20.0,0.0,0.0,20.0
1784922493,20.0,0.0,0.0,20.0
1784922494,20.0,0.0,0.0,20.0
1784922495,20.0,0.0,0.0,20.0
1784922496,7.0,13.0,1.0,20.0
1784922497,19.0,1.0,1.0,20.0
1784922498,15.0,5.0,0.0,20.0
1784922499,20.0,0.0,0.0,20.0
1784922500,19.0,1.0,0.0,20.0
1784922501,20.0,0.0,0.0,20.0
1784922502,12.0,8.0,0.0,20.0
1784922503,20.0,0.0,17.0,20.0
1784922504,20.0,0.0,34.0,20.0
1784922505,20.0,0.0,54.0,20.0
1784922506,20.0,0.0,65.0,20.0
1784922507,20.0,0.0,92.0,20.0
1784922508,20.0,0.0,110.0,20.0
1784922509,20.0,0.0,129.0,20.0
1784922510,20.0,0.0,147.0,20.0
1784922511,20.0,0.0,166.0,20.0
1784922512,20.0,0.0,180.0,20.0
1784922513,20.0,0.0,180.0,20.0
1784922514,20.0,0.0,180.0,20.0
1784922515,20.0,0.0,180.0,20.0
1784922516,20.0,0.0,180.0,20.0
1784922517,20.0,0.0,180.0,20.0
1784922518,20.0,0.0,180.0,20.0
1784922519,20.0,0.0,179.0,20.0
1784922520,20.0,0.0,180.0,20.0
1784922521,20.0,0.0,180.0,20.0
1784922522,20.0,0.0,180.0,20.0
1784922524,20.0,0.0,180.0,20.0
1784922525,20.0,0.0,180.0,20.0
1784922526,19.0,1.0,180.0,20.0
1784922527,20.0,0.0,180.0,20.0
1784922528,20.0,0.0,180.0,20.0
1784922529,20.0,0.0,167.0,20.0
1784922530,20.0,0.0,178.0,20.0
1784922531,20.0,0.0,180.0,20.0
1784922532,20.0,0.0,180.0,20.0
1784922533,20.0,0.0,164.0,20.0
1784922534,20.0,0.0,180.0,20.0
1784922535,20.0,0.0,179.0,20.0
1784922536,20.0,0.0,180.0,20.0
1784922537,20.0,0.0,180.0,20.0
1784922538,20.0,0.0,180.0,20.0
1784922539,20.0,0.0,180.0,20.0
1784922540,20.0,0.0,172.0,20.0
1784922541,20.0,0.0,180.0,20.0
1784922542,20.0,0.0,178.0,20.0
1784922543,20.0,0.0,162.0,20.0
1784922544,20.0,0.0,145.0,20.0
1784922545,20.0,0.0,124.0,20.0
1784922546,20.0,0.0,91.0,20.0
1784922547,19.0,1.0,85.0,20.0
1784922548,20.0,0.0,68.0,20.0
1784922549,20.0,0.0,51.0,20.0
1784922550,20.0,0.0,31.0,20.0
1784922551,20.0,0.0,13.0,20.0
1784922552,20.0,0.0,0.0,20.0
1784922553,20.0,0.0,0.0,20.0
1784922554,11.0,9.0,0.0,20.0
1784922555,20.0,0.0,0.0,20.0
1784922556,19.0,1.0,0.0,20.0
1784922557,7.0,13.0,0.0,20.0
1784922558,20.0,0.0,0.0,20.0
1784922559,20.0,0.0,0.0,20.0
1784922561,20.0,0.0,0.0,20.0
1784922562,20.0,0.0,0.0,20.0
1784922563,20.0,0.0,0.0,20.0
1784922564,20.0,0.0,0.0,20.0
1784922565,17.0,3.0,0.0,20.0
1784922566,13.0,7.0,0.0,20.0
1784922567,20.0,0.0,0.0,20.0
1784922568,20.0,0.0,0.0,20.0
1784922569,20.0,0.0,0.0,20.0
1784922570,20.0,0.0,0.0,20.0
1784922571,20.0,0.0,0.0,20.0
1784922572,7.0,13.0,0.0,20.0
1784922573,20.0,0.0,0.0,20.0
1784922574,20.0,0.0,0.0,20.0
1784922575,6.0,14.0,0.0,20.0
1784922576,18.0,2.0,0.0,20.0
1784922577,20.0,0.0,0.0,20.0
1784922578,20.0,0.0,0.0,20.0
1784922579,20.0,0.0,0.0,20.0
1784922580,20.0,0.0,0.0,20.0
1784922581,19.0,1.0,0.0,20.0
1784922582,0.0,20.0,0.0,20.0
1784922583,19.0,1.0,0.0,20.0
1784922584,10.0,10.0,0.0,20.0
1784922585,20.0,0.0,0.0,20.0
1784922586,20.0,0.0,0.0,20.0
1784922587,20.0,0.0,0.0,20.0
1784922588,20.0,0.0,0.0,20.0
1784922589,20.0,0.0,0.0,20.0
1784922590,20.0,0.0,0.0,20.0
1784922591,20.0,0.0,0.0,20.0
1784922592,1.0,19.0,0.0,20.0
1784922593,20.0,0.0,0.0,20.0
1784922594,20.0,0.0,0.0,20.0
1784922595,20.0,0.0,0.0,20.0
1784922596,20.0,0.0,0.0,20.0
1784922597,20.0,0.0,0.0,20.0
1784922599,20.0,0.0,0.0,20.0
1784922600,19.0,1.0,0.0,20.0
1784922601,20.0,0.0,0.0,20.0
1784922602,20.0,0.0,0.0,20.0
1784922603,6.0,14.0,0.0,20.0
1784922604,20.0,0.0,0.0,20.0
1784922605,20.0,0.0,0.0,20.0
1784922606,17.0,3.0,0.0,20.0
1784922607,20.0,0.0,0.0,20.0
1784922608,20.0,0.0,0.0,20.0
1784922609,2.0,18.0,0.0,20.0
1784922610,20.0,0.0,0.0,20.0
1784922611,20.0,0.0,0.0,20.0
1784922612,20.0,0.0,0.0,20.0
1784922613,20.0,0.0,12.0,20.0
1784922614,20.0,0.0,31.0,20.0
1784922615,20.0,0.0,49.0,20.0
1784922616,20.0,0.0,68.0,20.0
1784922617,20.0,0.0,86.0,20.0
1784922618,20.0,0.0,106.0,20.0
1784922619,20.0,0.0,123.0,20.0
1784922620,20.0,0.0,142.0,20.0
1784922621,20.0,0.0,160.0,20.0
1784922622,20.0,0.0,179.0,20.0
1784922623,20.0,0.0,180.0,20.0
1784922624,20.0,0.0,180.0,20.0
1784922625,20.0,0.0,180.0,20.0
1784922626,20.0,0.0,180.0,20.0
1784922627,20.0,0.0,170.0,20.0
1784922628,19.0,1.0,180.0,20.0
1784922629,20.0,0.0,180.0,20.0
1784922630,20.0,0.0,180.0,20.0
1784922631,20.0,0.0,180.0,20.0
1784922632,20.0,0.0,180.0,20.0
1784922634,20.0,0.0,176.0,20.0
1784922635,20.0,0.0,179.0,20.0
1784922636,20.0,0.0,180.0,20.0
1784922637,20.0,0.0,180.0,20.0
1784922638,20.0,0.0,180.0,20.0
1784922639,20.0,0.0,180.0,20.0
1784922640,20.0,0.0,180.0,20.0
1784922641,20.0,0.0,180.0,20.0
1784922642,20.0,0.0,180.0,20.0
1784922643,20.0,0.0,180.0,20.0
1784922644,17.0,3.0,176.0,20.0
1784922645,20.0,0.0,180.0,20.0
1784922646,20.0,0.0,180.0,20.0
1784922647,20.0,0.0,180.0,20.0
1784922648,20.0,0.0,180.0,20.0
1784922649,20.0,0.0,181.0,20.0
1784922650,20.0,0.0,178.0,20.0
1784922651,20.0,0.0,180.0,20.0
1784922652,20.0,0.0,180.0,20.0
1784922653,20.0,0.0,166.0,20.0
1784922654,20.0,0.0,147.0,20.0
1784922655,20.0,0.0,132.0,20.0
1784922656,20.0,0.0,112.0,20.0
1784922657,20.0,0.0,92.0,20.0
1784922658,20.0,0.0,74.0,20.0
1784922659,20.0,0.0,54.0,20.0
1784922660,20.0,0.0,36.0,20.0
1784922661,17.0,3.0,14.0,20.0
1784922662,20.0,0.0,0.0,20.0
1784922663,19.0,1.0,0.0,20.0
1784922664,20.0,0.0,0.0,20.0
1784922665,20.0,0.0,0.0,20.0
1784922666,15.0,5.0,0.0,20.0
1784922667,20.0,0.0,0.0,20.0
1784922669,20.0,0.0,0.0,20.0
1784922670,20.0,0.0,0.0,20.0
1784922671,20.0,0.0,0.0,20.0
1784922672,20.0,0.0,0.0,20.0
1784922673,20.0,0.0,0.0,20.0
1784922674,20.0,0.0,0.0,20.0
1784922675,20.0,0.0,0.0,20.0
1784922676,20.0,0.0,0.0,20.0
1784922677,19.0,1.0,0.0,20.0
1784922678,2.0,18.0,0.0,20.0
1784922679,20.0,0.0,0.0,20.0
1784922680,20.0,0.0,0.0,20.0
1784922681,20.0,0.0,0.0,20.0
1784922682,20.0,0.0,0.0,20.0
1784922683,19.0,1.0,0.0,20.0
1784922684,20.0,0.0,0.0,20.0
1784922685,20.0,0.0,0.0,20.0
1784922686,2.0,18.0,0.0,20.0
1784922687,20.0,0.0,0.0,20.0
1784922688,20.0,0.0,0.0,20.0
1784922689,20.0,0.0,0.0,20.0
1784922690,20.0,0.0,0.0,20.0
1784922691,20.0,0.0,0.0,20.0
1784922692,20.0,0.0,0.0,20.0
1784922693,1.0,19.0,0.0,20.0
1784922694,1.0,19.0,0.0,20.0
1784922695,3.0,17.0,0.0,20.0
1784922696,2.0,18.0,0.0,20.0
1784922697,4.0,16.0,0.0,20.0
1784922698,9.0,11.0,0.0,20.0
1784922699,11.0,9.0,0.0,20.0
1784922700,13.0,7.0,0.0,20.0
1784922701,14.0,6.0,0.0,20.0
1784922702,16.0,4.0,0.0,20.0
1784922703,18.0,2.0,0.0,20.0
1784922704,15.0,5.0,0.0,20.0
1784922706,18.0,2.0,0.0,20.0
1784922707,20.0,0.0,3.0,20.0
1784922708,20.0,0.0,5.0,20.0
1784922709,20.0,0.0,4.0,20.0
1784922710,20.0,0.0,5.0,20.0
1784922711,20.0,0.0,7.0,20.0
1784922712,20.0,0.0,11.0,20.0
1784922713,20.0,0.0,13.0,20.0
1784922714,20.0,0.0,15.0,20.0
1784922715,18.0,2.0,15.0,20.0
1784922716,20.0,0.0,18.0,20.0
1784922717,20.0,0.0,20.0,20.0
1784922718,20.0,0.0,22.0,20.0
1784922719,19.0,1.0,23.0,20.0
1784922720,20.0,0.0,25.0,20.0
1784922721,20.0,0.0,27.0,20.0
1784922722,18.0,2.0,27.0,20.0
1784922723,20.0,0.0,30.0,20.0
1784922724,20.0,0.0,30.0,20.0
1784922725,20.0,0.0,30.0,20.0
1784922726,20.0,0.0,29.0,20.0
1784922727,20.0,0.0,26.0,20.0
1784922728,20.0,0.0,30.0,20.0
1784922729,20.0,0.0,30.0,20.0
1784922730,20.0,0.0,30.0,20.0
1784922731,20.0,0.0,30.0,20.0
1784922732,20.0,0.0,30.0,20.0
1784922733,20.0,0.0,27.0,20.0
1784922734,20.0,0.0,24.0,20.0
1784922735,20.0,0.0,25.0,20.0
1784922736,20.0,0.0,30.0,20.0
1784922737,20.0,0.0,28.0,20.0
1784922738,20.0,0.0,30.0,20.0
1784922739,20.0,0.0,30.0,20.0
1784922740,20.0,0.0,25.0,20.0
1784922742,20.0,0.0,29.0,20.0
1784922743,20.0,0.0,27.0,20.0
1784922744,20.0,0.0,25.0,20.0
1784922745,19.0,1.0,26.0,20.0
1784922746,20.0,0.0,29.0,20.0
1784922747,20.0,0.0,26.0,20.0
1784922748,20.0,0.0,30.0,20.0
1784922749,20.0,0.0,26.0,20.0
1784922750,20.0,0.0,30.0,20.0
1784922751,20.0,0.0,28.0,20.0
1784922752,20.0,0.0,30.0,20.0
1784922753,20.0,0.0,30.0,20.0
1784922754,20.0,0.0,30.0,20.0
1784922755,20.0,0.0,30.0,20.0
1784922756,20.0,0.0,30.0,20.0
1784922757,20.0,0.0,30.0,20.0
1784922758,20.0,0.0,30.0,20.0
1784922759,20.0,0.0,30.0,20.0
1784922760,20.0,0.0,30.0,20.0
1784922761,19.0,1.0,30.0,20.0
1784922762,20.0,0.0,30.0,20.0
1784922763,20.0,0.0,30.0,20.0
1784922764,20.0,0.0,30.0,20.0
1784922765,20.0,0.0,30.0,20.0
1784922766,20.0,0.0,30.0,20.0
1784922767,20.0,0.0,30.0,20.0
1784922768,20.0,0.0,30.0,20.0
1784922769,20.0,0.0,26.0,20.0
1784922770,20.0,0.0,30.0,20.0
1784922771,20.0,0.0,30.0,20.0
1784922772,20.0,0.0,26.0,20.0
1784922773,20.0,0.0,30.0,20.0
1784922774,20.0,0.0,30.0,20.0
1784922775,20.0,0.0,29.0,20.0
1784922776,20.0,0.0,29.0,20.0
1784922778,20.0,0.0,30.0,20.0
1784922779,19.0,1.0,28.0,20.0
1784922780,20.0,0.0,28.0,20.0
1784922781,20.0,0.0,30.0,20.0
1784922782,20.0,0.0,25.0,20.0
1784922783,20.0,0.0,28.0,20.0
1784922784,20.0,0.0,28.0,20.0
1784922785,20.0,0.0,30.0,20.0
1784922786,20.0,0.0,29.0,20.0
1784922787,20.0,0.0,27.0,20.0
1784922788,20.0,0.0,30.0,20.0
1784922789,20.0,0.0,30.0,20.0
1784922790,20.0,0.0,30.0,20.0
1784922791,20.0,0.0,28.0,20.0
1784922792,20.0,0.0,30.0,20.0
1784922793,20.0,0.0,30.0,20.0
1784922794,20.0,0.0,30.0,20.0
1784922795,20.0,0.0,30.0,20.0
1784922796,20.0,0.0,30.0,20.0
1784922797,20.0,0.0,27.0,20.0
1784922798,19.0,1.0,28.0,20.0
1784922799,20.0,0.0,30.0,20.0
1784922800,20.0,0.0,30.0,20.0
1784922801,20.0,0.0,30.0,20.0
1784922802,20.0,0.0,30.0,20.0
1784922803,20.0,0.0,30.0,20.0
1784922804,20.0,0.0,30.0,20.0
1784922805,20.0,0.0,30.0,20.0
1784922806,20.0,0.0,30.0,20.0
1784922807,20.0,0.0,30.0,20.0
1784922808,20.0,0.0,28.0,20.0
1784922809,20.0,0.0,26.0,20.0
1784922810,20.0,0.0,30.0,20.0
1784922811,20.0,0.0,30.0,20.0
1784922812,20.0,0.0,29.0,20.0
1784922814,20.0,0.0,26.0,20.0
1784922815,20.0,0.0,30.0,20.0
1784922816,20.0,0.0,28.0,20.0
1784922817,20.0,0.0,26.0,20.0
1784922818,20.0,0.0,30.0,20.0
1784922819,20.0,0.0,27.0,20.0
1784922820,20.0,0.0,30.0,20.0
1784922821,20.0,0.0,30.0,20.0
1784922822,20.0,0.0,30.0,20.0
1784922823,20.0,0.0,30.0,20.0
1784922824,20.0,0.0,30.0,20.0
1784922825,20.0,0.0,30.0,20.0
1784922826,20.0,0.0,30.0,20.0
1784922827,20.0,0.0,30.0,20.0
1784922828,20.0,0.0,30.0,20.0
1784922829,20.0,0.0,30.0,20.0
1784922830,20.0,0.0,27.0,20.0
1784922831,20.0,0.0,26.0,20.0
1784922832,20.0,0.0,30.0,20.0
1784922833,20.0,0.0,30.0,20.0
1784922834,20.0,0.0,30.0,20.0
1784922835,20.0,0.0,30.0,20.0
1784922836,20.0,0.0,30.0,20.0
1784922837,20.0,0.0,30.0,20.0
1784922838,20.0,0.0,30.0,20.0
1784922839,20.0,0.0,30.0,20.0
1784922840,20.0,0.0,30.0,20.0
1784922841,20.0,0.0,30.0,20.0
1784922842,20.0,0.0,30.0,20.0
1784922843,20.0,0.0,30.0,20.0
1784922844,20.0,0.0,30.0,20.0
1784922845,20.0,0.0,30.0,20.0
1784922846,19.0,1.0,29.0,20.0
1784922847,20.0,0.0,30.0,20.0
1784922848,20.0,0.0,30.0,20.0
1784922849,20.0,0.0,27.0,20.0
1784922850,20.0,0.0,26.0,20.0
1784922852,20.0,0.0,29.0,20.0
1784922853,20.0,0.0,28.0,20.0
1784922854,19.0,1.0,28.0,20.0
1784922855,20.0,0.0,30.0,20.0
1784922856,20.0,0.0,30.0,20.0
1784922857,20.0,0.0,27.0,20.0
1784922858,20.0,0.0,30.0,20.0
1784922859,20.0,0.0,30.0,20.0
1784922860,20.0,0.0,30.0,20.0
1784922861,20.0,0.0,30.0,20.0
1784922862,20.0,0.0,30.0,20.0
1784922863,20.0,0.0,30.0,20.0
1784922864,20.0,0.0,30.0,20.0
1784922865,20.0,0.0,30.0,20.0
1784922866,20.0,0.0,30.0,20.0
1784922867,20.0,0.0,30.0,20.0
1784922868,20.0,0.0,30.0,20.0
1784922869,20.0,0.0,31.0,20.0
1784922870,20.0,0.0,30.0,20.0
1784922871,20.0,0.0,30.0,20.0
1784922872,20.0,0.0,28.0,20.0
1784922873,20.0,0.0,26.0,20.0
1784922874,20.0,0.0,30.0,20.0
1784922875,20.0,0.0,30.0,20.0
1784922876,20.0,0.0,27.0,20.0
1784922877,20.0,0.0,27.0,20.0
1784922878,20.0,0.0,30.0,20.0
1784922879,20.0,0.0,30.0,20.0
1784922880,20.0,0.0,30.0,20.0
1784922881,20.0,0.0,30.0,20.0
1784922882,20.0,0.0,30.0,20.0
1784922883,20.0,0.0,30.0,20.0
1784922884,20.0,0.0,30.0,20.0
1784922885,20.0,0.0,30.0,20.0
1784922886,20.0,0.0,30.0,20.0
1784922887,20.0,0.0,30.0,20.0
1784922888,20.0,0.0,30.0,20.0
1784922890,20.0,0.0,30.0,20.0
1784922891,20.0,0.0,30.0,20.0
1784922892,17.0,3.0,29.0,20.0
1784922893,20.0,0.0,26.0,20.0
1784922894,20.0,0.0,27.0,20.0
1784922895,20.0,0.0,25.0,20.0
1784922896,19.0,1.0,28.0,20.0
1784922897,20.0,0.0,30.0,20.0
1784922898,20.0,0.0,30.0,20.0
1784922899,20.0,0.0,26.0,20.0
1784922900,20.0,0.0,30.0,20.0
1784922901,20.0,0.0,30.0,20.0
1784922902,20.0,0.0,30.0,20.0
1784922903,20.0,0.0,29.0,20.0
1784922904,20.0,0.0,24.0,20.0
1784922905,20.0,0.0,19.0,20.0
1784922906,20.0,0.0,13.0,20.0
1784922907,20.0,0.0,6.0,20.0
1784922908,16.0,4.0,1.0,20.0
1784922909,17.0,3.0,0.0,20.0
1784922910,9.0,11.0,0.0,20.0
1784922911,7.0,13.0,0.0,20.0
1784922912,1.0,19.0,0.0,20.0
1784922913,0.0,20.0,0.0,20.0
1784922914,1.0,19.0,0.0,20.0
1784922915,2.0,18.0,0.0,20.0
1784922916,5.0,15.0,0.0,20.0
1784922917,7.0,13.0,0.0,20.0
1784922918,9.0,11.0,0.0,20.0
1784922919,10.0,10.0,0.0,20.0
1784922920,12.0,8.0,0.0,20.0
1784922921,14.0,6.0,0.0,20.0
1784922922,15.0,5.0,0.0,20.0
1784922923,17.0,3.0,0.0,20.0
1784922924,19.0,1.0,0.0,20.0
1784922925,20.0,0.0,1.0,20.0
1784922926,20.0,0.0,2.0,20.0
1784922927,20.0,0.0,4.0,20.0
1784922929,20.0,0.0,5.0,20.0
1784922930,20.0,0.0,3.0,20.0
1784922931,20.0,0.0,9.0,20.0
1784922932,18.0,2.0,11.0,20.0
1784922933,20.0,0.0,13.0,20.0
1784922934,18.0,2.0,13.0,20.0
1784922935,20.0,0.0,16.0,20.0
1784922936,19.0,1.0,15.0,20.0
1784922937,20.0,0.0,19.0,20.0
1784922938,20.0,0.0,18.0,20.0
1784922939,20.0,0.0,23.0,20.0
1784922940,20.0,0.0,25.0,20.0
1784922941,20.0,0.0,26.0,20.0
1784922942,20.0,0.0,28.0,20.0
1784922943,20.0,0.0,30.0,20.0
1784922944,20.0,0.0,30.0,20.0
1784922945,20.0,0.0,30.0,20.0
1784922946,20.0,0.0,30.0,20.0
1784922947,20.0,0.0,30.0,20.0
1784922948,20.0,0.0,30.0,20.0
1784922949,20.0,0.0,27.0,20.0
1784922950,20.0,0.0,30.0,20.0
1784922951,20.0,0.0,30.0,20.0
1784922952,20.0,0.0,30.0,20.0
1784922953,20.0,0.0,30.0,20.0
1784922954,19.0,1.0,29.0,20.0
1784922955,20.0,0.0,30.0,20.0
1784922956,20.0,0.0,29.0,20.0
1784922957,20.0,0.0,30.0,20.0
1784922958,20.0,0.0,30.0,20.0
1784922959,20.0,0.0,28.0,20.0
1784922960,20.0,0.0,30.0,20.0
1784922961,20.0,0.0,27.0,20.0
1784922962,20.0,0.0,25.0,20.0
1784922963,20.0,0.0,30.0,20.0
1784922964,20.0,0.0,30.0,20.0
1784922966,20.0,0.0,30.0,20.0
1784922967,20.0,0.0,30.0,20.0
1784922968,20.0,0.0,30.0,20.0
1784922969,20.0,0.0,30.0,20.0
1784922970,20.0,0.0,30.0,20.0
1784922971,20.0,0.0,30.0,20.0
1784922972,20.0,0.0,30.0,20.0
1784922973,20.0,0.0,30.0,20.0
1784922974,20.0,0.0,30.0,20.0
1784922975,20.0,0.0,29.0,20.0
1784922976,20.0,0.0,30.0,20.0
1784922977,19.0,1.0,27.0,20.0
1784922978,20.0,0.0,30.0,20.0
1784922979,20.0,0.0,30.0,20.0
1784922980,20.0,0.0,30.0,20.0
1784922981,20.0,0.0,30.0,20.0
1784922982,20.0,0.0,30.0,20.0
1784922983,20.0,0.0,30.0,20.0
1784922984,20.0,0.0,30.0,20.0
1784922985,20.0,0.0,30.0,20.0
1784922986,20.0,0.0,30.0,20.0
1784922987,19.0,1.0,27.0,20.0
1784922988,20.0,0.0,30.0,20.0
1784922989,20.0,0.0,30.0,20.0
1784922990,20.0,0.0,30.0,20.0
1784922991,20.0,0.0,30.0,20.0
1784922992,20.0,0.0,26.0,20.0
1784922993,19.0,1.0,26.0,20.0
1784922994,20.0,0.0,30.0,20.0
